iso_week_start_date,product_id,product_name,category,location_id,ending_inventory_units,ending_inventory_cost,days_on_hand,weeks_of_supply,is_low_stock,is_overstock,stockout_risk_flag,carrying_cost_usd,sales_units,cogs,hold_flag,hold_reason
2025-02-10,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,301,2757.16,2.3,0.3,true,false,true,13.26,906,8298.96,false,null
2025-02-17,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,449,4112.84,3.5,0.5,true,false,true,19.77,888,8134.08,false,null
2025-02-24,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,387,3544.92,2.5,0.4,true,false,true,17.04,1074,9837.84,false,null
2025-03-03,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,293,2683.88,3.8,0.5,true,false,true,12.9,536,4909.76,false,null
2025-03-10,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,318,2912.88,2.9,0.4,true,false,true,14,778,7126.48,false,null
2025-03-17,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,150,1374,0.7,0.1,true,false,true,6.61,1401,12833.16,false,null
2025-03-24,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,578,5294.48,6.6,0.9,true,false,true,25.45,610,5587.6,false,null
2025-03-31,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,398,3645.68,11.5,1.6,true,false,false,17.53,243,2225.88,false,null
2025-04-07,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,138,1264.08,0.8,0.1,true,false,false,6.08,1163,10653.08,false,null
2025-04-14,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,320,2931.2,5.9,0.8,true,false,true,14.09,379,3471.64,false,null
2025-04-21,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,279,2555.64,1.3,0.2,true,false,true,12.29,1496,13703.36,false,null
2025-04-28,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,119,1090.04,0.4,0.1,true,false,true,5.24,1952,17880.32,false,null
2025-05-05,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,209,1914.44,2.9,0.4,true,false,true,9.2,499,4570.84,false,null
2025-05-12,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,104,952.64,0.5,0.1,true,false,true,4.58,1434,13135.44,false,null
2025-05-19,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,196,1795.36,1,0.1,true,false,true,8.63,1329,12173.64,false,null
2025-05-26,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,269,2464.04,1.4,0.2,true,false,true,11.85,1349,12356.84,false,null
2025-06-02,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,631,5779.96,2.3,0.3,true,false,true,27.79,1924,17623.84,false,null
2025-06-09,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,618,5660.88,2.3,0.3,true,false,true,27.22,1911,17504.76,false,null
2025-06-16,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,2,18.32,0,0,true,false,true,0.09,1389,12723.24,false,null
2025-06-23,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,26,238.16,0.1,0,true,false,true,1.15,2190,20060.4,false,null
2025-06-30,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,303,2775.48,3.6,0.5,true,false,true,13.34,597,5468.52,false,null
2025-07-07,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,23,210.68,0.1,0,true,false,true,1.01,1737,15910.92,false,null
2025-07-14,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,389,3563.24,3.1,0.4,true,false,true,17.13,874,8005.84,false,null
2025-07-21,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,440,4030.4,3.2,0.5,true,false,true,19.38,974,8921.84,false,null
2025-07-28,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,132,1209.12,0.9,0.1,true,false,true,5.81,1086,9947.76,false,null
2025-08-04,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,344,3151.04,3.2,0.5,true,false,true,15.15,763,6989.08,false,null
2025-08-11,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,303,2775.48,3.1,0.4,true,false,true,13.34,694,6357.04,false,null
2025-08-18,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,177,1621.32,1.4,0.2,true,false,true,7.79,886,8115.76,false,null
2025-08-25,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,539,4937.24,3.3,0.5,true,false,true,23.74,1132,10369.12,false,null
2025-09-01,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,149,1364.84,0.9,0.1,true,false,true,6.56,1184,10845.44,false,null
2025-09-08,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,152,1392.32,2.1,0.3,true,false,true,6.69,518,4744.88,true,QC hold
2025-09-15,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,290,2656.4,1.8,0.3,true,false,true,12.77,1157,10598.12,false,null
2025-09-22,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,516,4726.56,4.8,0.7,true,false,true,22.72,760,6961.6,false,null
2025-09-29,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,111,1016.76,1.8,0.3,true,false,true,4.89,422,3865.52,false,null
2025-10-06,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,456,4176.96,3.9,0.6,true,false,true,20.08,809,7410.44,false,null
2025-10-13,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,344,3151.04,3,0.4,true,false,true,15.15,801,7337.16,false,null
2025-10-20,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,271,2482.36,2.9,0.4,true,false,true,11.93,653,5981.48,false,null
2025-10-27,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,281,2573.96,2.4,0.3,true,false,true,12.37,837,7666.92,false,null
2025-11-03,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,464,4250.24,6.5,0.9,true,false,true,20.43,497,4552.52,false,null
2025-11-10,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,333,3050.28,2.1,0.3,true,false,true,14.66,1090,9984.4,false,null
2025-11-17,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,595,5450.2,3.2,0.5,true,false,true,26.2,1289,11807.24,false,null
2025-11-24,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,85,778.6,0.8,0.1,true,false,true,3.74,793,7263.88,false,null
2025-12-01,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,321,2940.36,2.8,0.4,true,false,true,14.14,806,7382.96,false,null
2025-12-08,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,445,4076.2,6,0.9,true,false,true,19.6,520,4763.2,false,null
2025-12-15,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,242,2216.72,3.1,0.4,true,false,true,10.66,539,4937.24,false,null
2025-12-22,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,601,5505.16,6.3,0.9,true,false,true,26.47,668,6118.88,false,null
2025-12-29,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,231,2115.96,2.5,0.4,true,false,true,10.17,642,5880.72,false,null
2026-01-05,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,172,1575.52,1.9,0.3,true,false,true,7.57,635,5816.6,false,null
2026-01-12,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,370,3389.2,6.4,0.9,true,false,true,16.29,402,3682.32,false,null
2026-01-19,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,196,1795.36,3.5,0.5,true,false,true,8.63,387,3544.92,false,null
2026-01-26,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,111,1016.76,2.1,0.3,true,false,true,4.89,371,3398.36,false,null
2026-02-02,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,220,2015.2,3.3,0.5,true,false,true,9.69,464,4250.24,false,null
2026-02-09,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,62,567.92,0.6,0.1,true,false,true,2.73,753,6897.48,false,null
2026-02-16,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,309,2830.44,2.8,0.4,true,false,true,13.61,770,7053.2,false,null
2026-02-23,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,519,4754.04,6.9,1,true,false,true,22.86,526,4818.16,false,null
2026-03-02,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,456,4176.96,6,0.9,true,false,true,20.08,532,4873.12,false,null
2026-03-09,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,369,3380.04,11.3,1.6,true,false,false,16.25,229,2097.64,false,null
2026-03-16,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,288,2638.08,4.7,0.7,true,false,true,12.68,428,3920.48,false,null
2026-03-23,APX-00002,Apex Pro Hex Bolts M12 #2,fasteners,WH-CENTRAL-01,543,4973.88,999,99,false,true,false,23.91,0,0,false,null
2022-01-03,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,127,711.2,1.5,0.2,true,false,true,3.42,590,3304,true,QC hold
2022-01-10,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,338,1892.8,9.1,1.3,true,false,true,9.1,260,1456,false,null
2022-01-17,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,252,1411.2,3.2,0.5,true,false,true,6.78,555,3108,false,null
2022-01-24,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,136,761.6,6.4,0.9,true,false,true,3.66,148,828.8,false,null
2022-01-31,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,465,2604,9.7,1.4,true,false,true,12.52,336,1881.6,false,null
2022-02-07,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,271,1517.6,3.2,0.5,true,false,true,7.3,596,3337.6,false,null
2022-02-14,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,636,3561.6,4.5,0.6,true,false,true,17.12,986,5521.6,false,null
2022-02-21,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,291,1629.6,4,0.6,true,false,true,7.83,512,2867.2,false,null
2022-02-28,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,218,1220.8,1.9,0.3,true,false,true,5.87,821,4597.6,false,null
2022-03-07,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,174,974.4,1.7,0.2,true,false,true,4.68,737,4127.2,false,null
2022-03-14,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,441,2469.6,2.3,0.3,true,false,true,11.87,1335,7476,false,null
2022-03-21,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,350,1960,1.7,0.2,true,false,true,9.42,1418,7940.8,false,null
2022-03-28,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,131,733.6,0.7,0.1,true,false,true,3.53,1354,7582.4,false,null
2022-04-04,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,68,380.8,0.6,0.1,true,false,true,1.83,855,4788,false,null
2022-04-11,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,156,873.6,1.5,0.2,true,false,true,4.2,717,4015.2,false,null
2022-04-18,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,287,1607.2,1.3,0.2,true,false,true,7.73,1523,8528.8,false,null
2022-04-25,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,99,554.4,0.6,0.1,true,false,true,2.67,1204,6742.4,false,null
2022-05-02,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,533,2984.8,1.7,0.2,true,false,true,14.35,2194,12286.4,false,null
2022-05-09,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,325,1820,2.6,0.4,true,false,true,8.75,876,4905.6,false,null
2022-05-16,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,551,3085.6,2.8,0.4,true,false,true,14.83,1386,7761.6,false,null
2022-05-23,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,218,1220.8,1.3,0.2,true,false,true,5.87,1137,6367.2,false,null
2022-05-30,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,518,2900.8,4.8,0.7,true,false,true,13.95,751,4205.6,false,null
2022-06-06,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,482,2699.2,3.5,0.5,true,false,true,12.98,972,5443.2,false,null
2022-06-13,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,93,520.8,1.1,0.2,true,false,true,2.5,603,3376.8,false,null
2022-06-20,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,225,1260,4.4,0.6,true,false,true,6.06,358,2004.8,false,null
2022-06-27,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,404,2262.4,4.1,0.6,true,false,true,10.88,683,3824.8,false,null
2022-07-04,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,376,2105.6,2.2,0.3,true,false,true,10.12,1209,6770.4,false,null
2022-07-11,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,101,565.6,1.1,0.2,true,false,true,2.72,644,3606.4,false,null
2022-07-18,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,365,2044,3.5,0.5,true,false,true,9.83,724,4054.4,false,null
2022-07-25,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,208,1164.8,0.7,0.1,true,false,true,5.6,1986,11121.6,false,null
2022-08-01,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,374,2094.4,1.9,0.3,true,false,true,10.07,1385,7756,false,null
2022-08-08,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,0,0,0,0,true,false,true,0,1221,6837.6,false,null
2022-08-15,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,221,1237.6,1.1,0.2,true,false,true,5.95,1351,7565.6,false,null
2022-08-22,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,398,2228.8,7.4,1.1,true,false,true,10.72,378,2116.8,false,null
2022-08-29,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,257,1439.2,2.3,0.3,true,false,true,6.92,797,4463.2,false,null
2022-09-05,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,137,767.2,0.7,0.1,true,false,true,3.69,1393,7800.8,false,null
2022-09-12,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,390,2184,2.1,0.3,true,false,true,10.5,1326,7425.6,false,null
2022-09-19,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,571,3197.6,8.9,1.3,true,false,true,15.37,447,2503.2,false,null
2022-09-26,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,331,1853.6,1,0.1,true,false,true,8.91,2242,12555.2,false,null
2022-10-03,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,50,280,0.9,0.1,true,false,true,1.35,377,2111.2,false,null
2022-10-10,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,457,2559.2,4.9,0.7,true,false,true,12.3,653,3656.8,false,null
2022-10-17,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,446,2497.6,3.8,0.5,true,false,true,12.01,815,4564,false,null
2022-10-24,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,557,3119.2,11.3,1.6,true,false,false,15,344,1926.4,false,null
2022-10-31,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,29,162.4,0.5,0.1,true,false,false,0.78,428,2396.8,false,null
2022-11-07,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,439,2458.4,4.6,0.7,true,false,true,11.82,671,3757.6,false,null
2022-11-14,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,173,968.8,1.9,0.3,true,false,true,4.66,635,3556,false,null
2022-11-21,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,320,1792,5,0.7,true,false,true,8.62,449,2514.4,false,null
2022-11-28,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,110,616,2.2,0.3,true,false,true,2.96,347,1943.2,false,null
2022-12-05,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,284,1590.4,8.2,1.2,true,false,true,7.65,243,1360.8,false,null
2022-12-12,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,332,1859.2,4.3,0.6,true,false,true,8.94,537,3007.2,false,null
2022-12-19,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,22,123.2,0.2,0,true,false,false,0.59,631,3533.6,false,null
2022-12-26,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,248,1388.8,3,0.4,true,false,true,6.68,578,3236.8,false,null
2023-01-02,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,114,638.4,1.7,0.2,true,false,true,3.07,472,2643.2,false,null
2023-01-09,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,195,1092,2.3,0.3,true,false,true,5.25,581,3253.6,false,null
2023-01-16,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,95,532,1.8,0.3,true,false,true,2.56,373,2088.8,false,null
2023-01-23,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,519,2906.4,10.2,1.5,true,false,false,13.97,357,1999.2,false,null
2023-01-30,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,78,436.8,6.5,0.9,true,false,true,2.1,84,470.4,false,null
2023-02-06,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,489,2738.4,7.7,1.1,true,false,true,13.17,444,2486.4,false,null
2023-02-13,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,369,2066.4,8.5,1.2,true,false,true,9.93,305,1708,false,null
2023-02-20,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,200,1120,5.5,0.8,true,false,true,5.38,253,1416.8,false,null
2023-02-27,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,296,1657.6,4.6,0.7,true,false,true,7.97,455,2548,false,null
2023-03-06,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,28,156.8,0.4,0.1,true,false,false,0.75,536,3001.6,false,null
2023-03-13,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,76,425.6,2.4,0.3,true,false,true,2.05,220,1232,false,null
2023-03-20,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,276,1545.6,3.7,0.5,true,false,true,7.43,522,2923.2,false,null
2023-03-27,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,537,3007.2,4.6,0.7,true,false,true,14.46,824,4614.4,false,null
2023-04-03,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,384,2150.4,3.9,0.6,true,false,true,10.34,689,3858.4,false,null
2023-04-10,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,105,588,1.1,0.2,true,false,true,2.83,643,3600.8,false,null
2023-04-17,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,81,453.6,0.9,0.1,true,false,true,2.18,603,3376.8,false,null
2023-04-24,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,409,2290.4,3.1,0.4,true,false,true,11.01,930,5208,false,null
2023-05-01,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,408,2284.8,2.2,0.3,true,false,true,10.98,1270,7112,false,null
2023-05-08,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,352,1971.2,3.4,0.5,true,false,true,9.48,729,4082.4,false,null
2023-05-15,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,434,2430.4,3.5,0.5,true,false,true,11.68,868,4860.8,false,null
2023-05-22,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,390,2184,4,0.6,true,false,true,10.5,681,3813.6,false,null
2023-05-29,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,200,1120,1.5,0.2,true,false,true,5.38,960,5376,false,null
2023-06-05,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,431,2413.6,4.5,0.6,true,false,true,11.6,665,3724,false,null
2023-06-12,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,223,1248.8,1.7,0.2,true,false,true,6,925,5180,false,null
2023-06-19,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,291,1629.6,2.7,0.4,true,false,true,7.83,753,4216.8,false,null
2023-06-26,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,390,2184,3.6,0.5,true,false,true,10.5,754,4222.4,false,null
2023-07-03,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,236,1321.6,3,0.4,true,false,true,6.35,543,3040.8,false,null
2023-07-10,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,0,0,0,0,true,false,true,0,1445,8092,false,null
2023-07-17,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,283,1584.8,1,0.1,true,false,true,7.62,1910,10696,false,null
2023-07-24,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,482,2699.2,2.4,0.3,true,false,true,12.98,1398,7828.8,false,null
2023-07-31,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,330,1848,6.8,1,true,false,true,8.88,341,1909.6,false,null
2023-08-07,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,333,1864.8,6.8,1,true,false,true,8.97,342,1915.2,false,null
2023-08-14,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,424,2374.4,3.5,0.5,true,false,true,11.42,844,4726.4,false,null
2023-08-21,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,322,1803.2,3.8,0.5,true,false,true,8.67,594,3326.4,false,null
2023-08-28,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,154,862.4,1.9,0.3,true,false,true,4.15,576,3225.6,false,null
2023-09-04,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,271,1517.6,2,0.3,true,false,true,7.3,972,5443.2,false,null
2023-09-11,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,197,1103.2,3.9,0.6,true,false,true,5.3,351,1965.6,false,null
2023-09-18,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,407,2279.2,5.1,0.7,true,false,true,10.96,554,3102.4,false,null
2023-09-25,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,40,224,0.2,0,true,false,true,1.08,1591,8909.6,false,null
2023-10-02,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,409,2290.4,2.5,0.4,true,false,true,11.01,1150,6440,false,null
2023-10-09,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,142,795.2,6.3,0.9,true,false,true,3.82,157,879.2,false,null
2023-10-16,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,61,341.6,0.6,0.1,true,false,true,1.64,675,3780,false,null
2023-10-23,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,519,2906.4,4.8,0.7,true,false,true,13.97,757,4239.2,false,null
2023-10-30,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,599,3354.4,7.2,1,true,false,true,16.13,583,3264.8,false,null
2023-11-06,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,173,968.8,1.9,0.3,true,false,true,4.66,646,3617.6,false,null
2023-11-13,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,408,2284.8,3.8,0.5,true,false,true,10.98,743,4160.8,false,null
2023-11-20,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,453,2536.8,7.4,1.1,true,false,true,12.2,430,2408,false,null
2023-11-27,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,198,1108.8,3.5,0.5,true,false,true,5.33,400,2240,false,null
2023-12-04,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,210,1176,3.5,0.5,true,false,true,5.65,421,2357.6,false,null
2023-12-11,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,406,2273.6,5.4,0.8,true,false,true,10.93,531,2973.6,false,null
2023-12-18,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,114,638.4,1.2,0.2,true,false,true,3.07,654,3662.4,false,null
2023-12-25,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,225,1260,2.4,0.3,true,false,true,6.06,667,3735.2,false,null
2024-01-01,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,417,2335.2,6,0.9,true,false,true,11.23,486,2721.6,false,null
2024-01-08,APX-00003,Apex Pro Hex Bolts M10 #3,fasteners,WH-CENTRAL-01,195,1092,2.4,0.3,true,false,true,5.25,573,3208.8,false,null
